CustomerID,TotalRevenueByCustomer_x,AveragePurchaseValue_x,AveragePurchaseFrequency_x,CustomerLifespanDays_x,TotalPurchases,TotalRevenueByCustomer_y,AveragePurchaseValue_y,AveragePurchaseFrequency_y,CustomerLifespanDays_y,CLTV
16830,89.8,14.97,1,0,38,89.8,14.97,1,0,0.0
16832,112.35,22.47,3,33,11,112.35,22.47,3,33,2224.53
16833,96.8,19.36,2,333,42,96.8,19.36,2,333,12893.76
16834,32.7,16.35,1,0,18,32.7,16.35,1,0,0.0
16835,35.65,17.82,2,245,13,35.65,17.82,2,245,8731.8
16836,110.82,36.94,2,77,90,110.82,36.94,2,77,5688.76
16837,766.82,19.66,11,214,396,766.82,19.66,11,214,46279.64
16838,278.91,39.84,2,91,54,278.91,39.84,2,91,7250.88
16839,2795.19,53.75,28,361,1679,2795.19,53.75,28,361,543305.0
16841,282.46,17.65,5,150,278,282.46,17.65,5,150,13237.5
16842,276.08,21.24,3,202,176,276.08,21.24,3,202,12871.44
16843,2304.95,31.15,12,285,2001,2304.95,31.15,12,285,106533.0
16846,15.0,15.0,1,0,4,15.0,15.0,1,0,0.0
16847,27.2,13.6,1,0,16,27.2,13.6,1,0,0.0
16848,82.6,27.53,1,0,46,82.6,27.53,1,0,0.0
16849,19.9,19.9,1,0,2,19.9,19.9,1,0,0.0
16850,113.92,22.78,1,0,92,113.92,22.78,1,0,0.0
16851,92.85,18.57,3,47,51,92.85,18.57,3,47,2618.37
16852,6.6,6.6,1,0,12,6.6,6.6,1,0,0.0
16855,60.45,20.15,2,20,31,60.45,20.15,2,20,806.0
16858,81.24,27.08,1,0,20,81.24,27.08,1,0,0.0
16859,141.26,10.09,3,155,184,141.26,10.09,3,155,4691.85
16861,20.16,20.16,1,0,48,20.16,20.16,1,0,0.0
16863,23.07,3.84,4,337,67,23.07,3.84,4,337,5176.32
16866,33.75,16.88,2,21,9,33.75,16.88,2,21,708.96
16869,142.76,5.95,4,153,112,142.76,5.95,4,153,3641.4
16871,474.18,15.81,6,248,244,474.18,15.81,6,248,23525.28
16872,212.4,106.2,2,107,216,212.4,106.2,2,107,22726.8
16873,1484.75,22.84,8,360,745,1484.75,22.84,8,360,65779.2
16875,522.81,19.36,5,275,253,522.81,19.36,5,275,26620.0
16877,208.18,7.18,6,196,125,208.18,7.18,6,196,8443.68
16878,1.25,1.25,1,0,1,1.25,1.25,1,0,0.0
16880,217.74,8.06,7,159,80,217.74,8.06,7,159,8970.78
16882,93.89,15.65,2,173,51,93.89,15.65,2,173,5414.9
16883,45.8,6.54,2,184,12,45.8,6.54,2,184,2406.72
16884,97.28,24.32,2,0,88,97.28,24.32,2,0,0.0
16885,76.73,4.8,3,342,32,76.73,4.8,3,342,4924.8
16887,7.25,2.42,1,0,13,7.25,2.42,1,0,0.0
16889,392.66,11.55,3,142,198,392.66,11.55,3,142,4920.3
16891,126.7,3.52,5,370,46,126.7,3.52,5,370,6512.0
16892,54.2,3.39,5,182,43,54.2,3.39,5,182,3084.9
16893,33.7,3.74,1,0,11,33.7,3.74,1,0,0.0
16895,47.04,2.94,1,0,19,47.04,2.94,1,0,0.0
16897,58.2,5.29,3,14,14,58.2,5.29,3,14,222.18
16898,162.0,4.05,3,342,108,162.0,4.05,3,342,4155.3
16899,203.39,8.14,6,353,83,203.39,8.14,6,353,17240.52
16900,188.36,11.08,3,47,212,188.36,11.08,3,47,1562.28
16902,234.38,23.44,1,0,124,234.38,23.44,1,0,0.0
16903,124.88,5.68,1,0,85,124.88,5.68,1,0,0.0
16904,678.05,5.14,15,363,367,678.05,5.14,15,363,27987.3
16905,653.1,16.33,7,366,327,653.1,16.33,7,366,41837.46
16906,36.34,3.3,3,167,23,36.34,3.3,3,167,1653.3
16907,185.82,4.65,5,336,53,185.82,4.65,5,336,7812.0
16909,44.64,14.88,1,0,60,44.64,14.88,1,0,0.0
16910,275.9,2.7,8,87,151,275.9,2.7,8,87,1879.2
16912,376.65,23.54,7,256,166,376.65,23.54,7,256,42183.68
16914,81.25,9.03,1,0,51,81.25,9.03,1,0,0.0
16915,107.1,8.24,5,274,21,107.1,8.24,5,274,11288.8
16916,115.3,4.43,2,349,105,115.3,4.43,2,349,3092.14
16917,35.5,17.75,1,0,26,35.5,17.75,1,0,0.0
16918,156.44,6.8,5,254,92,156.44,6.8,5,254,8636.0
16919,492.85,8.65,11,212,254,492.85,8.65,11,212,20171.8
16921,27.19,3.02,1,0,29,27.19,3.02,1,0,0.0
16923,1250.24,9.54,20,350,598,1250.24,9.54,20,350,66780.0
16924,87.24,5.45,4,63,106,87.24,5.45,4,63,1373.4
16926,25.5,25.5,1,0,3,25.5,25.5,1,0,0.0
16927,39.6,39.6,1,0,8,39.6,39.6,1,0,0.0
16928,712.0,13.19,15,219,548,712.0,13.19,15,219,43329.15
16929,286.23,16.84,6,152,217,286.23,16.84,6,152,15358.08
16930,32.65,3.26,2,42,75,32.65,3.26,2,42,273.84
16931,854.48,5.31,20,364,503,854.48,5.31,20,364,38656.8
16932,20.8,3.47,1,0,10,20.8,3.47,1,0,0.0
16933,70.6,7.84,2,238,38,70.6,7.84,2,238,3731.84
16934,255.38,15.96,2,0,110,255.38,15.96,2,0,0.0
16936,79.95,6.15,1,0,38,79.95,6.15,1,0,0.0
16938,276.0,6.9,3,129,155,276.0,6.9,3,129,2670.3
16940,686.42,12.04,3,237,418,686.42,12.04,3,237,8560.44
16942,400.9,6.79,8,215,159,400.9,6.79,8,215,11678.8
16943,213.4,26.68,3,107,28,213.4,26.68,3,107,8564.28
16945,932.15,17.59,16,337,529,932.15,17.59,16,337,94845.28
16947,72.94,18.24,1,0,58,72.94,18.24,1,0,0.0
16948,245.18,24.52,3,187,306,245.18,24.52,3,187,13755.72
16949,195.23,12.2,6,313,207,195.23,12.2,6,313,22911.6
16950,152.78,19.1,3,311,86,152.78,19.1,3,311,17820.3
16951,311.6,14.16,3,170,340,311.6,14.16,3,170,7221.6
16952,32.45,8.11,2,0,28,32.45,8.11,2,0,0.0
16954,297.15,37.14,4,299,201,297.15,37.14,4,299,44419.44
16955,69.51,17.38,3,189,33,69.51,17.38,3,189,9854.46
16956,140.9,23.48,1,0,38,140.9,23.48,1,0,0.0
16957,94.8,47.4,1,0,40,94.8,47.4,1,0,0.0
16959,12.75,12.75,1,0,3,12.75,12.75,1,0,0.0
16960,123.09,4.92,3,214,69,123.09,4.92,3,214,3158.64
16961,23.12,23.12,1,0,8,23.12,23.12,1,0,0.0
16963,17.7,17.7,1,0,6,17.7,17.7,1,0,0.0
16965,15.94,2.66,1,0,18,15.94,2.66,1,0,0.0
16966,183.6,91.8,1,0,120,183.6,91.8,1,0,0.0
16967,63.9,15.98,1,0,61,63.9,15.98,1,0,0.0
16968,61.64,12.33,2,103,69,61.64,12.33,2,103,2539.98
16969,82.29,13.71,3,152,147,82.29,13.71,3,152,6251.76
16971,14.58,3.64,1,0,8,14.58,3.64,1,0,0.0
16976,175.2,175.2,1,0,16,175.2,175.2,1,0,0.0
16978,40.4,8.08,1,0,20,40.4,8.08,1,0,0.0
16979,388.54,24.28,6,294,208,388.54,24.28,6,294,42829.92
16980,415.0,20.75,2,36,355,415.0,20.75,2,36,1494.0
16982,111.14,18.52,1,0,56,111.14,18.52,1,0,0.0
16983,437.36,13.67,7,357,228,437.36,13.67,7,357,34161.33
16984,617.89,8.24,4,42,334,617.89,8.24,4,42,1384.32
16985,1559.03,50.29,8,341,509,1559.03,50.29,8,341,137191.12
16986,83.2,41.6,1,0,40,83.2,41.6,1,0,0.0
16987,466.55,16.66,6,202,115,466.55,16.66,6,202,20191.92
16989,266.95,88.98,3,87,283,266.95,88.98,3,87,23223.78
16992,264.61,17.64,5,274,151,264.61,17.64,5,274,24166.8
16996,339.35,37.71,5,237,129,339.35,37.71,5,237,44686.35
16998,189.12,94.56,2,55,47,189.12,94.56,2,55,10401.6
16999,15.0,15.0,1,0,4,15.0,15.0,1,0,0.0
17001,790.76,25.51,9,358,420,790.76,25.51,9,358,82193.22
17002,211.3,26.41,3,142,48,211.3,26.41,3,142,11250.66
17004,582.27,41.59,2,46,369,582.27,41.59,2,46,3826.28
17006,136.92,15.21,3,71,72,136.92,15.21,3,71,3239.73
17007,125.04,13.89,6,307,90,125.04,13.89,6,307,25585.38
17010,54.6,27.3,1,0,12,54.6,27.3,1,0,0.0
17011,48.9,16.3,1,0,26,48.9,16.3,1,0,0.0
17014,168.2,9.34,3,58,88,168.2,9.34,3,58,1625.16
17015,364.49,7.92,3,157,439,364.49,7.92,3,157,3730.32
17017,1548.65,28.68,19,370,1323,1548.65,28.68,19,370,201620.4
17018,67.5,67.5,1,0,10,67.5,67.5,1,0,0.0
17019,233.65,4.41,4,357,196,233.65,4.41,4,357,6297.48
17026,10.2,10.2,1,0,12,10.2,10.2,1,0,0.0
17027,153.33,4.95,5,239,81,153.33,4.95,5,239,5915.25
17029,358.0,358.0,1,0,200,358.0,358.0,1,0,0.0
17030,63.05,12.61,1,0,29,63.05,12.61,1,0,0.0
17031,102.15,17.03,2,143,55,102.15,17.03,2,143,4870.58
17033,234.36,33.48,3,273,108,234.36,33.48,3,273,27420.12
17034,74.32,12.39,2,63,59,74.32,12.39,2,63,1561.14
17035,110.84,18.47,1,0,54,110.84,18.47,1,0,0.0
17037,278.4,16.38,1,0,174,278.4,16.38,1,0,0.0
17038,26.05,5.21,1,0,5,26.05,5.21,1,0,0.0
17040,30.45,15.22,1,0,7,30.45,15.22,1,0,0.0
17041,252.24,19.4,3,334,136,252.24,19.4,3,334,19438.8
17042,193.86,9.69,4,245,170,193.86,9.69,4,245,9496.2
17043,266.88,13.34,4,234,246,266.88,13.34,4,234,12486.24
17044,189.15,94.58,2,334,45,189.15,94.58,2,334,63179.44
17045,53.65,17.88,2,43,7,53.65,17.88,2,43,1537.68
17046,151.56,50.52,1,0,132,151.56,50.52,1,0,0.0
17047,230.8,15.39,3,120,126,230.8,15.39,3,120,5540.4
17048,190.37,17.31,4,216,101,190.37,17.31,4,216,14955.84
17049,1350.39,21.78,10,273,487,1350.39,21.78,10,273,59459.4
17050,625.51,10.09,6,203,283,625.51,10.09,6,203,12289.62
17051,77.95,6.0,1,0,59,77.95,6.0,1,0,0.0
17052,86.72,5.78,1,0,38,86.72,5.78,1,0,0.0
17053,127.08,42.36,1,0,36,127.08,42.36,1,0,0.0
17054,277.28,16.31,5,217,118,277.28,16.31,5,217,17696.35
17058,272.61,19.47,3,158,138,272.61,19.47,3,158,9228.78
17059,641.81,5.89,5,340,413,641.81,5.89,5,340,10013.0
17060,17.7,17.7,1,0,6,17.7,17.7,1,0,0.0
17061,1108.35,50.38,8,159,285,1108.35,50.38,8,159,64083.36
17062,128.2,7.54,4,56,78,128.2,7.54,4,56,1688.96
17063,165.75,18.42,5,268,83,165.75,18.42,5,268,24682.8
17064,170.27,14.19,3,269,73,170.27,14.19,3,269,11451.33
17068,973.7,15.7,20,356,416,973.7,15.7,20,356,111784.0
17069,740.87,20.58,8,345,379,740.87,20.58,8,345,56800.8
17070,111.48,6.56,1,0,39,111.48,6.56,1,0,0.0
17071,488.66,18.79,8,281,225,488.66,18.79,8,281,42239.92
17073,325.94,7.95,4,92,180,325.94,7.95,4,92,2925.6
17075,177.06,9.32,4,300,67,177.06,9.32,4,300,11184.0
17076,143.4,71.7,1,0,44,143.4,71.7,1,0,0.0
17078,54.59,6.82,1,0,229,54.59,6.82,1,0,0.0
17079,118.8,59.4,1,0,24,118.8,59.4,1,0,0.0
17080,15.0,15.0,1,0,4,15.0,15.0,1,0,0.0
17081,69.34,5.33,2,21,18,69.34,5.33,2,21,223.86
17082,226.85,25.21,2,285,133,226.85,25.21,2,285,14369.7
17083,209.46,20.95,3,194,134,209.46,20.95,3,194,12192.9
17084,701.44,17.54,2,0,364,701.44,17.54,2,0,0.0
17085,259.78,8.38,5,239,104,259.78,8.38,5,239,10014.1
17086,367.08,26.22,5,56,314,367.08,26.22,5,56,7341.6
17088,459.51,17.67,4,225,170,459.51,17.67,4,225,15903.0
17090,671.84,35.36,6,308,256,671.84,35.36,6,308,65345.28
17091,675.21,21.1,8,365,361,675.21,21.1,8,365,61612.0
17092,370.97,14.84,4,227,202,370.97,14.84,4,227,13474.72
17095,202.65,16.89,3,312,92,202.65,16.89,3,312,15809.04
17096,132.65,18.95,4,246,53,132.65,18.95,4,246,18646.8
17097,155.64,3.8,7,363,92,155.64,3.8,7,363,9655.8
17100,122.01,15.25,1,0,79,122.01,15.25,1,0,0.0
17101,298.1,37.26,3,149,170,298.1,37.26,3,149,16655.22
17105,127.72,7.51,2,147,127,127.72,7.51,2,147,2207.94
17107,2731.86,35.95,5,245,1112,2731.86,35.95,5,245,44038.75
17109,241.61,11.51,4,203,143,241.61,11.51,4,203,9346.12
17110,31.45,15.72,1,0,3,31.45,15.72,1,0,0.0
17111,35.19,7.04,1,0,27,35.19,7.04,1,0,0.0
17114,199.25,6.64,8,329,55,199.25,6.64,8,329,17476.48
17115,158.5,17.61,3,225,116,158.5,17.61,3,225,11886.75
17117,28.65,14.32,1,0,5,28.65,14.32,1,0,0.0
17118,39.96,13.32,1,0,44,39.96,13.32,1,0,0.0
17119,113.25,14.16,2,13,35,113.25,14.16,2,13,368.16
17120,58.5,19.5,1,0,22,58.5,19.5,1,0,0.0
17122,17.7,17.7,1,0,6,17.7,17.7,1,0,0.0
17123,39.6,39.6,1,0,24,39.6,39.6,1,0,0.0
17124,70.04,8.76,1,0,44,70.04,8.76,1,0,0.0
17125,41.68,4.17,1,0,10,41.68,4.17,1,0,0.0
17126,223.0,4.05,5,210,148,223.0,4.05,5,210,4252.5
17128,62.3,20.77,1,0,29,62.3,20.77,1,0,0.0
17131,565.57,19.5,5,70,175,565.57,19.5,5,70,6825.0
17133,373.1,74.62,3,251,140,373.1,74.62,3,251,56188.86
17134,88.95,22.24,1,0,17,88.95,22.24,1,0,0.0
17135,210.61,23.4,5,355,103,210.61,23.4,5,355,41535.0
17138,12.75,12.75,1,0,3,12.75,12.75,1,0,0.0
17139,2342.03,22.74,12,273,1048,2342.03,22.74,12,273,74496.24
17140,97.58,13.94,1,0,28,97.58,13.94,1,0,0.0
17142,187.5,37.5,1,0,38,187.5,37.5,1,0,0.0
17144,156.85,17.43,2,83,43,156.85,17.43,2,83,2893.38
17146,213.25,17.77,2,95,81,213.25,17.77,2,95,3376.3
17147,333.46,17.55,4,289,189,333.46,17.55,4,289,20287.8
17148,25.0,12.5,1,0,20,25.0,12.5,1,0,0.0
17152,61.3,30.65,2,69,34,61.3,30.65,2,69,4229.7
17153,50.1,16.7,1,0,30,50.1,16.7,1,0,0.0
17154,114.48,14.31,1,0,232,114.48,14.31,1,0,0.0
17155,17.6,8.8,1,0,32,17.6,8.8,1,0,0.0
17157,63.18,15.8,2,169,66,63.18,15.8,2,169,5340.4
17158,264.56,20.35,3,328,194,264.56,20.35,3,328,20024.4
17159,287.09,15.11,3,150,206,287.09,15.11,3,150,6799.5
17160,523.8,14.97,6,210,495,523.8,14.97,6,210,18862.2
17162,395.04,15.19,10,277,170,395.04,15.19,10,277,42076.3
17164,467.68,16.13,7,241,304,467.68,16.13,7,241,27211.31
17165,35.8,17.9,1,0,4,35.8,17.9,1,0,0.0
17166,21.65,10.82,1,0,11,21.65,10.82,1,0,0.0
17169,167.46,11.96,4,133,73,167.46,11.96,4,133,6362.72
17171,78.63,13.1,1,0,53,78.63,13.1,1,0,0.0
17172,28.08,9.36,1,0,72,28.08,9.36,1,0,0.0
17173,542.58,41.74,6,126,171,542.58,41.74,6,126,31555.44
17174,10.4,10.4,1,0,16,10.4,10.4,1,0,0.0
17175,279.44,21.5,3,155,172,279.44,21.5,3,155,9997.5
17176,148.95,24.82,1,0,88,148.95,24.82,1,0,0.0
17179,128.46,8.56,3,183,56,128.46,8.56,3,183,4699.44
17180,129.62,5.64,4,260,92,129.62,5.64,4,260,5865.6
17181,90.17,30.06,2,316,75,90.17,30.06,2,316,18997.92
17183,585.53,36.6,5,98,223,585.53,36.6,5,98,17934.0
17186,144.0,72.0,2,14,200,144.0,72.0,2,14,2016.0
17187,61.5,30.75,1,0,66,61.5,30.75,1,0,0.0
17188,609.48,29.02,8,351,373,609.48,29.02,8,351,81488.16
17189,65.23,8.15,2,253,23,65.23,8.15,2,253,4123.9
17190,39.45,19.73,1,0,12,39.45,19.73,1,0,0.0
17191,397.86,8.29,7,340,242,397.86,8.29,7,340,19730.2
17193,513.72,85.62,3,131,372,513.72,85.62,3,131,33648.66
17194,49.87,5.54,1,0,10,49.87,5.54,1,0,0.0
17197,136.3,27.26,1,0,34,136.3,27.26,1,0,0.0
17198,72.3,8.03,3,348,14,72.3,8.03,3,348,8383.32
17201,74.81,8.31,1,0,47,74.81,8.31,1,0,0.0
17203,583.18,17.67,6,25,491,583.18,17.67,6,25,2650.5
17204,279.05,19.93,5,88,109,279.05,19.93,5,88,8769.2
17205,112.68,37.56,1,0,266,112.68,37.56,1,0,0.0
17206,59.64,29.82,1,0,24,59.64,29.82,1,0,0.0
17211,464.5,10.32,9,343,227,464.5,10.32,9,343,31857.84
17212,3.95,3.95,1,0,5,3.95,3.95,1,0,0.0
17213,622.23,16.82,7,326,241,622.23,16.82,7,326,38383.24
17214,67.57,3.22,7,299,58,67.57,3.22,7,299,6739.46
17217,15.9,15.9,1,0,2,15.9,15.9,1,0,0.0
17218,395.58,7.33,10,364,202,395.58,7.33,10,364,26681.2
17219,17.49,3.5,1,0,10,17.49,3.5,1,0,0.0
17220,639.71,7.11,13,340,417,639.71,7.11,13,340,31426.2
17221,68.43,4.03,2,29,59,68.43,4.03,2,29,233.74
17222,56.19,9.36,1,0,30,56.19,9.36,1,0,0.0
17223,92.74,7.73,2,58,27,92.74,7.73,2,58,896.68
17226,18.03,6.01,1,0,25,18.03,6.01,1,0,0.0
17227,201.75,16.81,6,350,137,201.75,16.81,6,350,35301.0
17228,308.68,7.72,8,357,265,308.68,7.72,8,357,22048.32
17229,94.89,7.91,2,46,54,94.89,7.91,2,46,727.72
17230,573.67,57.37,6,95,272,573.67,57.37,6,95,32700.9
17231,662.06,5.52,10,349,363,662.06,5.52,10,349,19264.8
17232,6.95,6.95,1,0,1,6.95,6.95,1,0,0.0
17233,20.41,5.1,1,0,11,20.41,5.1,1,0,0.0
17234,46.1,11.52,1,0,14,46.1,11.52,1,0,0.0
17235,154.49,17.17,2,347,65,154.49,17.17,2,347,11915.98
17236,132.73,6.99,5,350,91,132.73,6.99,5,350,12232.5
17237,78.95,13.16,2,11,28,78.95,13.16,2,11,289.52
17238,893.22,7.15,16,369,409,893.22,7.15,16,369,42213.6
17239,55.0,18.33,1,0,20,55.0,18.33,1,0,0.0
17242,286.32,31.81,2,72,136,286.32,31.81,2,72,4580.64
17243,1388.45,19.28,25,368,540,1388.45,19.28,25,368,177376.0
17244,91.24,13.03,1,0,74,91.24,13.03,1,0,0.0
17245,88.65,22.16,1,0,27,88.65,22.16,1,0,0.0
17247,29.25,3.66,1,0,9,29.25,3.66,1,0,0.0
17248,43.95,2.93,1,0,37,43.95,2.93,1,0,0.0
17250,72.88,8.1,2,258,15,72.88,8.1,2,258,4179.6
17251,48.0,9.6,1,0,11,48.0,9.6,1,0,0.0
17252,75.5,4.19,2,70,26,75.5,4.19,2,70,586.6
17253,67.0,9.57,1,0,16,67.0,9.57,1,0,0.0
17254,79.76,3.19,2,11,85,79.76,3.19,2,11,70.18
17255,44.15,3.68,2,259,24,44.15,3.68,2,259,1906.24
17256,84.25,21.06,1,0,47,84.25,21.06,1,0,0.0
17259,114.94,4.6,2,220,74,114.94,4.6,2,220,2024.0
17262,666.1,222.03,2,34,246,666.1,222.03,2,34,15098.04
17263,17.2,2.46,1,0,11,17.2,2.46,1,0,0.0
17265,97.38,3.61,2,42,98,97.38,3.61,2,42,303.24
17266,46.17,3.08,1,0,25,46.17,3.08,1,0,0.0
17267,29.08,7.27,1,0,13,29.08,7.27,1,0,0.0
17268,296.48,98.83,3,95,400,296.48,98.83,3,95,28166.55
17272,531.36,18.98,4,216,382,531.36,18.98,4,216,16398.72
17274,11.13,2.78,1,0,7,11.13,2.78,1,0,0.0
17277,183.98,12.27,2,95,79,183.98,12.27,2,95,2331.3
17278,42.44,10.61,1,0,51,42.44,10.61,1,0,0.0
17279,52.65,26.32,1,0,5,52.65,26.32,1,0,0.0
17282,266.61,15.68,3,169,411,266.61,15.68,3,169,7949.76
17284,309.8,5.34,6,276,231,309.8,5.34,6,276,8843.04
17286,34.67,2.48,1,0,16,34.67,2.48,1,0,0.0
17287,208.65,9.07,7,346,153,208.65,9.07,7,346,21967.54
17288,288.93,8.76,6,349,267,288.93,8.76,6,349,18343.44
17289,175.8,9.25,3,149,66,175.8,9.25,3,149,4134.75
17290,108.97,4.95,2,13,66,108.97,4.95,2,13,128.7
17293,502.4,14.78,9,353,236,502.4,14.78,9,353,46956.06
17295,97.26,6.95,3,36,61,97.26,6.95,3,36,750.6
17297,14.07,1.56,1,0,11,14.07,1.56,1,0,0.0
17298,107.8,15.4,2,23,111,107.8,15.4,2,23,708.4
17299,167.09,9.28,3,84,205,167.09,9.28,3,84,2338.56
17301,18.25,4.56,1,0,4,18.25,4.56,1,0,0.0
17302,180.5,12.03,5,291,76,180.5,12.03,5,291,17503.65
17303,67.57,6.76,1,0,37,67.57,6.76,1,0,0.0
17306,2367.69,107.62,14,312,3079,2367.69,107.62,14,312,470084.16
17309,12.6,12.6,1,0,6,12.6,12.6,1,0,0.0
17311,447.04,31.93,2,238,394,447.04,31.93,2,238,15198.68
17312,267.75,89.25,2,4,109,267.75,89.25,2,4,714.0
17313,568.32,113.66,1,0,364,568.32,113.66,1,0,0.0
17314,493.98,15.44,10,288,417,493.98,15.44,10,288,44467.2
17315,1374.4,14.94,33,356,1146,1374.4,14.94,33,356,175515.12
17317,622.5,622.5,1,0,150,622.5,622.5,1,0,0.0
17320,332.03,19.53,3,268,249,332.03,19.53,3,268,15702.12
17321,70.51,3.36,1,0,35,70.51,3.36,1,0,0.0
17323,196.14,4.26,7,277,159,196.14,4.26,7,277,8260.14
17324,225.42,32.2,4,349,208,225.42,32.2,4,349,44951.2
17325,44.0,14.67,1,0,28,44.0,14.67,1,0,0.0
17329,176.28,19.59,2,301,44,176.28,19.59,2,301,11793.18
17333,113.22,16.17,1,0,78,113.22,16.17,1,0,0.0
17334,39.6,39.6,1,0,24,39.6,39.6,1,0,0.0
17337,390.51,3.52,4,99,276,390.51,3.52,4,99,1393.92
17338,1323.7,8.54,9,344,583,1323.7,8.54,9,344,26439.84
17339,139.2,46.4,1,0,40,139.2,46.4,1,0,0.0
17340,2896.65,29.26,14,357,1496,2896.65,29.26,14,357,146241.48
17341,215.13,4.89,2,210,123,215.13,4.89,2,210,2053.8
17343,13.85,6.92,1,0,3,13.85,6.92,1,0,0.0
17344,12.55,2.51,1,0,6,12.55,2.51,1,0,0.0
17345,123.26,7.25,4,181,64,123.26,7.25,4,181,5249.0
17346,573.45,5.73,16,370,358,573.45,5.73,16,370,33921.6
17348,158.04,4.94,5,283,151,158.04,4.94,5,283,6990.1
17349,13.75,6.88,1,0,11,13.75,6.88,1,0,0.0
17350,262.49,14.58,4,43,137,262.49,14.58,4,43,2507.76
17351,40.9,13.63,2,133,10,40.9,13.63,2,133,3625.58
17353,652.5,217.5,2,25,450,652.5,217.5,2,25,10875.0
17354,567.45,141.86,1,0,325,567.45,141.86,1,0,0.0
17356,70.83,11.8,1,0,51,70.83,11.8,1,0,0.0
17357,28.8,4.8,2,0,8,28.8,4.8,2,0,0.0
17358,72.64,6.05,2,52,46,72.64,6.05,2,52,629.2
17359,10.28,3.43,1,0,4,10.28,3.43,1,0,0.0
17360,105.73,4.23,3,167,46,105.73,4.23,3,167,2119.23
17361,55.8,13.95,2,137,22,55.8,13.95,2,137,3822.3
17362,56.85,8.12,2,70,27,56.85,8.12,2,70,1136.8
17364,928.21,10.09,11,331,581,928.21,10.09,11,331,36737.69
17365,1075.94,11.33,7,320,966,1075.94,11.33,7,320,25379.2
17367,30.15,7.54,1,0,27,30.15,7.54,1,0,0.0
17368,96.01,4.57,7,314,4,96.01,4.57,7,314,10044.86
17370,77.76,15.55,3,97,64,77.76,15.55,3,97,4525.05
17371,151.12,7.56,3,344,30,151.12,7.56,3,344,7801.92
17372,289.33,4.59,8,322,177,289.33,4.59,8,322,11823.84
17373,99.89,11.1,4,272,67,99.89,11.1,4,272,12076.8
17374,98.5,16.42,2,63,22,98.5,16.42,2,63,2068.92
17375,86.93,5.8,3,162,99,86.93,5.8,3,162,2818.8
17376,46.9,7.82,2,241,18,46.9,7.82,2,241,3769.24
17377,906.49,11.19,18,350,435,906.49,11.19,18,350,70497.0
17379,87.69,4.62,1,0,215,87.69,4.62,1,0,0.0
17381,5946.92,228.73,19,348,7632,5946.92,228.73,19,348,1512362.76
17382,50.4,50.4,1,0,24,50.4,50.4,1,0,0.0
17383,32.47,3.25,1,0,40,32.47,3.25,1,0,0.0
17384,18.22,9.11,1,0,10,18.22,9.11,1,0,0.0
17385,64.85,7.21,1,0,45,64.85,7.21,1,0,0.0
17386,246.82,61.7,2,106,226,246.82,61.7,2,106,13080.4
17387,136.7,7.59,2,14,124,136.7,7.59,2,14,212.52
17388,382.85,191.42,2,210,361,382.85,191.42,2,210,80396.4
17389,7069.32,157.1,23,328,1575,7069.32,157.1,23,328,1185162.4
17391,101.76,101.76,1,0,96,101.76,101.76,1,0,0.0
17392,89.34,6.87,2,52,52,89.34,6.87,2,52,714.48
17394,8.7,8.7,1,0,6,8.7,8.7,1,0,0.0
17396,595.25,198.42,3,332,219,595.25,198.42,3,332,197626.32
17397,123.98,7.75,2,0,37,123.98,7.75,2,0,0.0
17398,149.84,16.65,3,141,72,149.84,16.65,3,141,7042.95
17400,390.64,7.66,5,227,197,390.64,7.66,5,227,8694.1
17402,874.7,62.48,8,365,227,874.7,62.48,8,365,182441.6
17403,72.45,6.59,1,0,24,72.45,6.59,1,0,0.0
17404,8288.76,159.4,10,353,7208,8288.76,159.4,10,353,562682.0
17405,192.46,10.69,4,149,166,192.46,10.69,4,149,6371.24
17406,377.9,13.03,2,33,204,377.9,13.03,2,33,859.98
17409,271.2,90.4,1,0,24,271.2,90.4,1,0,0.0
17410,251.69,19.36,5,199,85,251.69,19.36,5,199,19263.2
17411,130.5,13.05,4,353,38,130.5,13.05,4,353,18426.6
17412,237.26,18.25,5,356,140,237.26,18.25,5,356,32485.0
17414,194.4,97.2,1,0,740,194.4,97.2,1,0,0.0
17415,34.8,34.8,1,0,24,34.8,34.8,1,0,0.0
17416,1320.01,25.38,7,252,995,1320.01,25.38,7,252,44770.32
17418,143.55,15.95,2,281,105,143.55,15.95,2,281,8963.9
17419,1060.41,20.01,12,356,515,1060.41,20.01,12,356,85482.72
17420,85.7,21.42,3,323,32,85.7,21.42,3,323,20755.98
17422,340.39,11.35,9,280,533,340.39,11.35,9,280,28602.0
17423,63.57,9.08,2,160,35,63.57,9.08,2,160,2905.6
17425,229.54,17.66,1,0,128,229.54,17.66,1,0,0.0
17426,771.63,18.37,5,274,511,771.63,18.37,5,274,25166.9
17427,30.0,30.0,1,0,24,30.0,30.0,1,0,0.0
17428,3373.53,39.23,24,368,1881,3373.53,39.23,24,368,346479.36
17429,102.98,12.87,3,90,138,102.98,12.87,3,90,3474.9
17430,35.4,17.7,1,0,12,35.4,17.7,1,0,0.0
17431,68.47,6.85,1,0,50,68.47,6.85,1,0,0.0
17432,80.36,8.04,2,19,54,80.36,8.04,2,19,305.52
17433,89.7,6.41,1,0,51,89.7,6.41,1,0,0.0
17434,337.65,15.35,6,83,256,337.65,15.35,6,83,7644.3
17436,45.9,22.95,2,225,18,45.9,22.95,2,225,10327.5
